task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
284,0.0,100.0,100.0
285,0.0,100.0,100.0
286,0.0,0.0,0.0
291,0.0,30.0,30.0
292,0.0,100.0,100.0
293,0.0,100.0,100.0
296,0.0,100.0,100.0
300,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
309,0.0,100.0,100.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,100.0,100.0
390,0.0,100.0,100.0
394,0.0,100.0,100.0
398,0.0,0.0,0.0
399,0.0,100.0,100.0
401,0.0,100.0,100.0
404,0.0,100.0,100.0
405,0.0,100.0,100.0
409,0.0,0.0,0.0
411,0.0,100.0,100.0
412,0.0,100.0,100.0
413,0.0,100.0,100.0
414,0.0,100.0,100.0
417,0.0,0.0,0.0
418,0.0,100.0,100.0
421,0.0,100.0,100.0
424,0.0,100.0,100.0
425,0.0,100.0,100.0
426,0.0,100.0,100.0
427,0.0,100.0,100.0
428,0.0,0.0,0.0
430,0.0,0.0,0.0
431,0.0,100.0,100.0
432,0.0,100.0,100.0
435,0.0,100.0,100.0
436,0.0,100.0,100.0
438,0.0,0.0,0.0
441,0.0,100.0,100.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
445,0.0,10.0,10.0
446,0.0,100.0,100.0
447,0.0,100.0,100.0
448,0.0,0.0,0.0
451,0.0,100.0,100.0
452,0.0,0.0,0.0
455,0.0,100.0,100.0
456,0.0,100.0,100.0
458,0.0,100.0,100.0
459,0.0,100.0,100.0
460,0.0,100.0,100.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0,0.0,0.0
464,0.0,100.0,100.0
468,0.0,0.0,0.0
472,0.0,100.0,100.0
473,0.0,0.0,0.0
474,0.0,100.0,100.0
475,0.0,100.0,100.0
477,0.0,100.0,100.0
478,0.0,100.0,100.0
479,0.0,100.0,100.0
554,0.0,100.0,100.0
555,0.0,0.0,0.0
562,0.0,100.0,100.0
563,0.0,100.0,100.0
564,0.0,100.0,100.0
565,0.0,100.0,100.0
566,0.0,100.0,100.0
567,0.0,100.0,100.0
568,0.0,100.0,100.0
572,0.0,0.0,0.0
574,0.0,0.0,0.0
580,0.0,0.0,0.0
582,0.0,100.0,100.0
583,0.0,90.0,90.0
586,0.0,100.0,100.0
587,0.0,100.0,100.0
588,0.0,100.0,100.0
590,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,80.0,80.0
595,0.0,90.0,90.0
596,0.0,100.0,100.0
597,0.0,0.0,0.0
599,0.0,100.0,100.0
600,0.0,100.0,100.0
603,0.0,0.0,0.0
605,0.0,100.0,100.0
606,0.0,100.0,100.0
608,0.0,100.0,100.0
611,0.0,100.0,100.0
612,0.0,0.0,0.0
614,0.0,100.0,100.0
616,0.0,100.0,100.0
617,0.0,0.0,0.0
618,0.0,100.0,100.0
619,0.0,0.0,0.0
622,0.0,0.0,0.0
623,0.0,100.0,100.0
624,0.0,100.0,100.0
625,0.0,100.0,100.0
626,0.0,100.0,100.0
627,0.0,100.0,100.0
629,0.0,100.0,100.0
630,0.0,0.0,0.0
631,0.0,0.0,0.0
635,0.0,100.0,100.0
637,0.0,100.0,100.0
640,0.0,0.0,0.0
643,0.0,100.0,100.0
720,0.0,100.0,100.0
721,0.0,0.0,0.0
726,0.0,90.0,90.0
728,0.0,100.0,100.0
730,0.0,100.0,100.0
732,0.0,100.0,100.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,100.0,100.0
737,0.0,100.0,100.0
738,0.0,100.0,100.0
740,0.0,90.0,90.0
741,0.0,100.0,100.0
743,0.0,100.0,100.0
744,0.0,100.0,100.0
746,0.0,100.0,100.0
747,0.0,0.0,0.0
748,0.0,100.0,100.0
750,0.0,100.0,100.0
751,0.0,0.0,0.0
752,0.0,100.0,100.0
760,0.0,100.0,100.0
762,0.0,100.0,100.0
763,0.0,0.0,0.0
764,0.0,100.0,100.0
766,0.0,100.0,100.0
767,0.0,100.0,100.0
769,0.0,0.0,0.0
770,0.0,100.0,100.0
775,0.0,100.0,100.0
776,0.0,0.0,0.0
778,0.0,100.0,100.0
780,0.0,100.0,100.0
781,0.0,100.0,100.0
782,0.0,0.0,0.0
784,0.0,100.0,100.0
785,0.0,100.0,100.0
786,0.0,100.0,100.0
788,0.0,100.0,100.0
790,0.0,100.0,100.0
791,0.0,100.0,100.0
792,0.0,100.0,100.0
794,0.0,100.0,100.0
797,0.0,0.0,0.0
799,0.0,100.0,100.0
800,0.0,100.0,100.0
802,0.0,0.0,0.0
806,0.0,60.0,60.0
807,0.0,100.0,100.0
808,0.0,100.0,100.0
809,0.0,0.0,0.0
294,-4.999999999999993,55.00000000000001,60.0
439,-4.999999999999993,55.00000000000001,60.0
598,-4.999999999999993,55.00000000000001,60.0
19,-5.0,95.0,100.0
57,-5.0,95.0,100.0
61,-5.0,95.0,100.0
65,-5.0,15.0,20.0
72,-5.0,5.0,10.0
133,-5.0,95.0,100.0
145,-5.0,65.0,70.0
170,-5.0,75.0,80.0
251,-5.0,85.0,90.0
270,-5.0,95.0,100.0
271,-5.0,85.0,90.0
410,-5.0,5.0,10.0
437,-5.0,15.0,20.0
557,-5.0,95.0,100.0
615,-5.0,5.0,10.0
628,-5.0,95.0,100.0
638,-5.0,95.0,100.0
723,-5.0,95.0,100.0
745,-5.0,85.0,90.0
759,-5.0,5.0,10.0
773,-5.0,95.0,100.0
793,-5.0,95.0,100.0
798,-5.0,75.0,80.0
63,-10.0,0.0,10.0
67,-10.0,0.0,10.0
90,-10.0,90.0,100.0
100,-10.0,10.0,20.0
102,-10.0,70.0,80.0
120,-10.0,20.0,30.0
162,-10.0,90.0,100.0
260,-10.0,0.0,10.0
434,-10.0,50.0,60.0
578,-10.0,10.0,20.0
589,-10.0,10.0,20.0
742,-10.0,90.0,100.0
777,-10.0,10.0,20.0
124,-15.0,5.0,20.0
280,-15.0,85.0,100.0
290,-15.0,75.0,90.0
297,-15.0,75.0,90.0
639,-15.0,75.0,90.0
722,-15.0,85.0,100.0
754,-15.0,5.0,20.0
131,-20.0,50.0,70.0
167,-20.0,80.0,100.0
264,-20.0,60.0,80.0
283,-20.0,70.0,90.0
295,-20.0,70.0,90.0
393,-20.0,70.0,90.0
395,-20.0,30.0,50.0
429,-20.0,80.0,100.0
465,-20.0,80.0,100.0
604,-20.0,70.0,90.0
620,-20.0,10.0,30.0
757,-20.0,60.0,80.0
765,-20.0,0.0,20.0
796,-20.0,80.0,100.0
471,-24.999999999999993,55.00000000000001,80.0
109,-25.0,75.0,100.0
117,-25.0,15.0,40.0
165,-25.0,35.0,60.0
246,-25.0,35.0,60.0
419,-25.0,15.0,40.0
450,-25.0,15.0,40.0
559,-25.0,35.0,60.0
804,-25.0,15.0,40.0
161,-30.0,70.0,100.0
641,-35.0,65.0,100.0
166,-40.0,40.0,80.0
389,-40.0,60.0,100.0
581,-40.0,10.0,50.0
739,-40.0,0.0,40.0
771,-44.99999999999999,55.00000000000001,100.0
104,-45.0,5.0,50.0
422,-45.0,25.0,70.0
787,-45.0,45.0,90.0
585,-50.0,50.0,100.0
98,-55.0,5.0,60.0
733,-55.0,15.0,70.0
388,-60.0,40.0,100.0
278,-80.0,20.0,100.0
444,-100.0,0.0,100.0
