task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
125,0.0,0.0,0.0
126,0.0,100.0,100.0
127,0.0,100.0,100.0
128,0.0,100.0,100.0
130,0.0,20.0,20.0
132,0.0,100.0,100.0
135,0.0,100.0,100.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,100.0,100.0
140,0.0,50.0,50.0
141,0.0,10.0,10.0
142,0.0,100.0,100.0
143,0.0,0.0,0.0
164,0.0,0.0,0.0
167,0.0,80.0,80.0
168,0.0,100.0,100.0
172,0.0,100.0,100.0
223,0.0,0.0,0.0
224,0.0,100.0,100.0
226,0.0,100.0,100.0
227,0.0,100.0,100.0
229,0.0,0.0,0.0
232,0.0,100.0,100.0
233,0.0,100.0,100.0
234,0.0,100.0,100.0
235,0.0,0.0,0.0
237,0.0,0.0,0.0
238,0.0,100.0,100.0
239,0.0,0.0,0.0
240,0.0,100.0,100.0
242,0.0,100.0,100.0
244,0.0,0.0,0.0
248,0.0,100.0,100.0
249,0.0,0.0,0.0
250,0.0,100.0,100.0
252,0.0,100.0,100.0
253,0.0,100.0,100.0
255,0.0,100.0,100.0
257,0.0,100.0,100.0
261,0.0,100.0,100.0
266,0.0,100.0,100.0
269,0.0,100.0,100.0
272,0.0,100.0,100.0
273,0.0,100.0,100.0
276,0.0,100.0,100.0
277,0.0,100.0,100.0
281,0.0,100.0,100.0
282,0.0,100.0,100.0
284,0.0,100.0,100.0
285,0.0,100.0,100.0
286,0.0,0.0,0.0
291,0.0,30.0,30.0
292,0.0,100.0,100.0
293,0.0,100.0,100.0
296,0.0,100.0,100.0
300,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
309,0.0,100.0,100.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,100.0,100.0
390,0.0,100.0,100.0
393,0.0,70.0,70.0
394,0.0,100.0,100.0
397,0.0,90.0,90.0
398,0.0,0.0,0.0
399,0.0,100.0,100.0
401,0.0,100.0,100.0
404,0.0,100.0,100.0
405,0.0,100.0,100.0
406,0.0,100.0,100.0
411,0.0,100.0,100.0
412,0.0,100.0,100.0
413,0.0,100.0,100.0
414,0.0,100.0,100.0
417,0.0,0.0,0.0
418,0.0,100.0,100.0
421,0.0,100.0,100.0
424,0.0,100.0,100.0
425,0.0,100.0,100.0
426,0.0,100.0,100.0
427,0.0,100.0,100.0
430,0.0,0.0,0.0
431,0.0,100.0,100.0
432,0.0,100.0,100.0
435,0.0,100.0,100.0
436,0.0,100.0,100.0
438,0.0,0.0,0.0
441,0.0,100.0,100.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
446,0.0,100.0,100.0
447,0.0,100.0,100.0
448,0.0,0.0,0.0
451,0.0,100.0,100.0
452,0.0,0.0,0.0
455,0.0,100.0,100.0
456,0.0,100.0,100.0
458,0.0,100.0,100.0
459,0.0,100.0,100.0
460,0.0,100.0,100.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0,0.0,0.0
464,0.0,100.0,100.0
468,0.0,0.0,0.0
470,0.0,100.0,100.0
472,0.0,100.0,100.0
474,0.0,100.0,100.0
475,0.0,100.0,100.0
477,0.0,100.0,100.0
478,0.0,100.0,100.0
479,0.0,100.0,100.0
554,0.0,100.0,100.0
556,0.0,100.0,100.0
563,0.0,100.0,100.0
564,0.0,100.0,100.0
565,0.0,100.0,100.0
566,0.0,100.0,100.0
567,0.0,100.0,100.0
568,0.0,100.0,100.0
572,0.0,0.0,0.0
574,0.0,0.0,0.0
577,0.0,100.0,100.0
580,0.0,0.0,0.0
582,0.0,100.0,100.0
586,0.0,100.0,100.0
587,0.0,100.0,100.0
588,0.0,100.0,100.0
589,0.0,10.0,10.0
590,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,80.0,80.0
596,0.0,100.0,100.0
597,0.0,0.0,0.0
599,0.0,100.0,100.0
600,0.0,100.0,100.0
603,0.0,0.0,0.0
605,0.0,100.0,100.0
606,0.0,100.0,100.0
608,0.0,100.0,100.0
611,0.0,100.0,100.0
616,0.0,100.0,100.0
617,0.0,0.0,0.0
618,0.0,100.0,100.0
619,0.0,0.0,0.0
622,0.0,0.0,0.0
623,0.0,100.0,100.0
624,0.0,100.0,100.0
625,0.0,100.0,100.0
626,0.0,100.0,100.0
627,0.0,100.0,100.0
629,0.0,100.0,100.0
630,0.0,0.0,0.0
635,0.0,100.0,100.0
637,0.0,100.0,100.0
640,0.0,0.0,0.0
643,0.0,100.0,100.0
644,0.0,40.0,40.0
720,0.0,100.0,100.0
721,0.0,0.0,0.0
724,0.0,100.0,100.0
728,0.0,100.0,100.0
730,0.0,100.0,100.0
732,0.0,100.0,100.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,100.0,100.0
737,0.0,100.0,100.0
738,0.0,100.0,100.0
741,0.0,100.0,100.0
742,0.0,90.0,90.0
743,0.0,100.0,100.0
744,0.0,100.0,100.0
746,0.0,100.0,100.0
747,0.0,0.0,0.0
748,0.0,100.0,100.0
750,0.0,100.0,100.0
751,0.0,0.0,0.0
752,0.0,100.0,100.0
760,0.0,100.0,100.0
762,0.0,100.0,100.0
763,0.0,0.0,0.0
764,0.0,100.0,100.0
765,0.0,0.0,0.0
766,0.0,100.0,100.0
767,0.0,100.0,100.0
769,0.0,0.0,0.0
770,0.0,100.0,100.0
775,0.0,100.0,100.0
776,0.0,0.0,0.0
777,0.0,10.0,10.0
778,0.0,100.0,100.0
781,0.0,100.0,100.0
782,0.0,0.0,0.0
784,0.0,100.0,100.0
785,0.0,100.0,100.0
786,0.0,100.0,100.0
788,0.0,100.0,100.0
790,0.0,100.0,100.0
791,0.0,100.0,100.0
792,0.0,100.0,100.0
794,0.0,100.0,100.0
796,0.0,80.0,80.0
797,0.0,0.0,0.0
800,0.0,100.0,100.0
802,0.0,0.0,0.0
807,0.0,100.0,100.0
808,0.0,100.0,100.0
809,0.0,0.0,0.0
57,-5.0,95.0,100.0
61,-5.0,95.0,100.0
115,-5.0,85.0,90.0
133,-5.0,95.0,100.0
170,-5.0,75.0,80.0
222,-5.0,95.0,100.0
246,-5.0,35.0,40.0
271,-5.0,85.0,90.0
299,-5.0,75.0,80.0
450,-5.0,15.0,20.0
476,-5.0,95.0,100.0
573,-5.0,95.0,100.0
628,-5.0,95.0,100.0
638,-5.0,95.0,100.0
723,-5.0,95.0,100.0
773,-5.0,95.0,100.0
793,-5.0,95.0,100.0
804,-5.0,15.0,20.0
89,-10.0,80.0,90.0
90,-10.0,90.0,100.0
129,-10.0,0.0,10.0
171,-10.0,80.0,90.0
245,-10.0,0.0,10.0
260,-10.0,0.0,10.0
409,-10.0,0.0,10.0
428,-10.0,0.0,10.0
434,-10.0,50.0,60.0
473,-10.0,0.0,10.0
560,-10.0,90.0,100.0
578,-10.0,10.0,20.0
583,-10.0,90.0,100.0
595,-10.0,90.0,100.0
602,-10.0,90.0,100.0
604,-10.0,70.0,80.0
612,-10.0,0.0,10.0
620,-10.0,10.0,20.0
631,-10.0,0.0,10.0
726,-10.0,90.0,100.0
740,-10.0,90.0,100.0
757,-10.0,60.0,70.0
772,-10.0,30.0,40.0
806,-10.0,60.0,70.0
598,-14.999999999999993,55.00000000000001,70.0
95,-15.0,85.0,100.0
251,-15.0,85.0,100.0
280,-15.0,85.0,100.0
415,-15.0,5.0,20.0
641,-15.0,65.0,80.0
803,-15.0,75.0,90.0
11,-20.0,50.0,70.0
67,-20.0,0.0,20.0
87,-20.0,40.0,60.0
100,-20.0,10.0,30.0
111,-20.0,60.0,80.0
161,-20.0,70.0,90.0
283,-20.0,70.0,90.0
408,-20.0,40.0,60.0
420,-20.0,50.0,70.0
429,-20.0,80.0,100.0
465,-20.0,80.0,100.0
555,-20.0,0.0,20.0
581,-20.0,10.0,30.0
72,-25.0,5.0,30.0
109,-25.0,75.0,100.0
117,-25.0,15.0,40.0
124,-25.0,5.0,30.0
297,-25.0,75.0,100.0
433,-25.0,5.0,30.0
559,-25.0,35.0,60.0
633,-25.0,15.0,40.0
754,-25.0,5.0,30.0
787,-25.0,45.0,70.0
798,-25.0,75.0,100.0
99,-30.0,70.0,100.0
102,-30.0,70.0,100.0
166,-30.0,40.0,70.0
247,-30.0,20.0,50.0
256,-30.0,40.0,70.0
295,-30.0,70.0,100.0
585,-30.0,50.0,80.0
739,-30.0,0.0,30.0
65,-35.0,15.0,50.0
594,-35.0,45.0,80.0
779,-35.0,35.0,70.0
160,-40.0,0.0,40.0
389,-40.0,60.0,100.0
395,-40.0,30.0,70.0
98,-45.0,5.0,50.0
165,-45.0,35.0,80.0
419,-45.0,15.0,60.0
422,-45.0,25.0,70.0
437,-45.0,15.0,60.0
14,-50.0,10.0,60.0
388,-50.0,40.0,90.0
733,-65.0,15.0,80.0
278,-70.0,20.0,90.0
